name,address,latitude,longitude
천안청수점,"충청남도 천안시 동남구 청수4로 16, 110-1호,",36.7832666445141,127.152876025002
서산테크노밸리점,충청남도 서산시 성연면 성연4로 27-8,36.8220626738062,126.451219412452
충남예산점,충청남도 예산군 예산읍 역전로 136 올리브영,36.6912742521414,126.830249840754
서산터미널점,충청남도 서산시 안견로 184-20,36.7821392792225,126.458169774438
서산호수공원점,충청남도 서산시 호수공원5로 30,36.7747100007891,126.449740719691
서산석남점,충청남도 서산시 남부순환로 1020,36.7670706865337,126.452648464595
충남도청점,충청남도 홍성군 홍북읍 청사로 146 신경리 587 센텀시티,36.6570432945004,126.679366777464
홍성내포점,충청남도 홍성군 홍북읍 청사로48번길 12-1,36.6478978516284,126.675821411233
충남태안점,충청남도 태안군 태안읍 동백로 317,36.7479030209714,126.304969446289
홍성터미널점,충청남도 홍성군 홍성읍 조양로247번길 22,36.6018213948981,126.677125913608
홍성점,충청남도 홍성군 홍성읍 조양로144번길 7,36.6013292475622,126.665866674915
공주대점,충청남도 공주시 공주대학로 77-1,36.4720508448627,127.137499156268
공주중동점,충청남도 공주시 웅진로 174,36.4558582598902,127.124822031534
보령동대점,충청남도 보령시 한내로 16,36.3472144543856,126.605462062538
충남부여점,충청남도 부여군 부여읍 사비로 97,36.2812326110243,126.910270623143
충남계룡점,충청남도 계룡시 엄사면 번영로 20,36.2884301955463,127.243012180101
충남계룡대실점,충청남도 계룡시 두마면 대실남북3길 6,36.2662845308857,127.258118178894
논산반월점,충청남도 논산시 중앙로480번길 8,36.2060225126578,127.084410190039
논산내동점,충청남도 논산시 시민로 166,36.1823034750323,127.10026621127
대전관평점,대전광역시 유성구 관평2로 48,36.4226955592441,127.388499342763
현대프리미엄아울렛대전점,대전광역시 유성구 테크노중앙로 123,36.4234369155218,127.398516767788
대전용산점,대전광역시 유성구 배울1로 128 104~106호,36.4165344415447,127.39373838095
대전반석점,대전광역시 유성구 반석로 24 102~103호,36.3917259894832,127.312043894802
대전전민점,대전광역시 유성구 유성대로 1736-1,36.3993897003951,127.402221282436
대전신성점,대전광역시 유성구 신성남로 43,36.3867273259451,127.34982574112
대전노은역점,대전광역시 유성구 은구비남로33번길 29 홍송빌딩,36.373566427424,127.319122362303
대전죽동점,대전광역시 유성구 죽동로297번길 76,36.3701092146609,127.338425398901
충남대점,대전광역시 유성구 대학로151번길 35,36.3621572415207,127.350004653286
대전봉명점,대전광역시 유성구 대학로 60,36.3587476373614,127.344238670807
대전유성자이점,"대전광역시 유성구 계룡로 55 유성자이,",36.3561628739931,127.33716366155
홈플러스유성점,대전광역시 유성구 한밭대로 502 홈플러스유성점,36.3584023856827,127.354171588147
대전유성온천역점,대전광역시 유성구 대학로 11,36.3549244467671,127.341459198701
대전월평점,대전광역시 서구 청사서로 26,36.3601105496054,127.376944477891
대전월평역점,대전광역시 서구 월평로 60,36.3559618852263,127.363661822122
대전정부청사점,대전광역시 서구 청사로 234,36.3595087497148,127.389834474705
대전상대점,대전광역시 유성구 도안대로 511-7,36.3456533184576,127.339691395051
대전파랑새점,대전광역시 서구 대덕대로 226,36.3527340281524,127.379863089188
올리브영 대전 타운,대전광역시 서구 둔산로 29 올리브영 대전 타운,36.3520218007804,127.377226662287
대전송촌점,대전광역시 대덕구 계족산로81번길 64,36.3656743631377,127.438631024374
대전시청역점,대전광역시 서구 둔산로 142,36.3510362640574,127.389533214881
대전갈마점,대전광역시 서구 갈마중로 12,36.3472928914845,127.37033843104
대전탄방점,대전광역시 서구 문정로 77,36.3473270477187,127.38797598172
한남대점,대전광역시 동구 한남로 7,36.3511650775741,127.427331190608
대전목원대점,대전광역시 서구 도안북로93번길 11 에프엠프라임4차,36.3306860207258,127.33860899324
대전터미널동관점,대전광역시 동구 동서대로1695번길 30 동관1층 CE101호,36.3512760051536,127.437518299333
대전복합터미널점,대전광역시 동구 동서대로 1689 서관 EW130호,36.3503349793975,127.436711042049
대전용문역점,대전광역시 서구 용문동 589-6,36.339380088802,127.391494847934
대전도안호수공원점,대전광역시 서구 도안동로 234-54 111~114호,36.3261961829841,127.348571814659
대전목동점,대전광역시 중구 목중로 9,36.3348140896312,127.41177068158
대전우송대점,대전광역시 동구 동대전로 161,36.3363738368656,127.446966017037
대전역점,대전광역시 동구 대전로 822 올리브영,36.3327612825429,127.432194896335
대전중앙점,대전광역시 중구 중앙로164번길 17 올리브영 대전,36.328625854391,127.428295184359
서대전역점,대전광역시 중구 오류로 19,36.3221775842272,127.404677730713
